"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"COD_SENADOR";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"NOME_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2204930";"Nota Fiscal Eletrônica";"2023";"7";"6338";"TERESA LEITÃO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"09.014.898/0005-55";"NEXEL DISTRIBUIDORA DE MATERIAIS PARA INFORMÁTICA LTDA";"39131";"2023-07-25";;"25,50"
"2204169";"Nota Fiscal Eletrônica";"2023";"7";"6338";"TERESA LEITÃO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"20.300.157/0010-30";"NOVO ATACADO COMERCIO DE ALIMENTOS LTDA";"65784";"2023-07-06";;"623,27"
"2193460";"Passagem / Bilhete / Código Localizador";"2023";"1";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"VYEBRI";"2023-01-26";"Companhia Aérea: LATAM, Localizador: VYEBRI. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3636 - BSB / JPA - 26/01/23; ";"2526,27"
"2193471";"Passagem / Bilhete / Código Localizador";"2023";"1";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"QGNMEL";"2023-01-29";"Companhia Aérea: LATAM, Localizador: QGNMEL. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3637 - JPA / BSB - 30/01/23; ";"3061,99"
"2194015";"Nota Fiscal";"2023";"2";"5748";"VENEZIANO VITAL DO RÊGO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.443.988/0001-26";"LOCACENTER- LOCADORA DE AUTOMÓVEIS  LTDA-ME";"18510";"2023-02-02";;"5500,00"
"2194773";"Nota Fiscal";"2023";"2";"5748";"VENEZIANO VITAL DO RÊGO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.443.988/0001-26";"LOCACENTER- LOCADORA DE AUTOMÓVEIS  LTDA-ME";"18510";"2023-02-02";;"5500,00"
"2194732";"Passagem / Bilhete / Código Localizador";"2023";"2";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"09.296.295/0001-60";"AZUL";"YDWCGL";"2023-02-16";"Companhia Aérea: AZUL, Localizador: YDWCGL. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 4431 - BSB / REC - 17/02/23; ";"1825,27"
"2194764";"Passagem / Bilhete / Código Localizador";"2023";"2";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"GLXOXY";"2023-02-25";"Companhia Aérea: GOL, Localizador: GLXOXY. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 1731 - JPA / BSB - 27/02/23; ";"1940,97"
"2194719";"Passagem / Bilhete / Código Localizador";"2023";"2";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"HSKGMC";"2023-02-25";"Companhia Aérea: GOL, Localizador: HSKGMC. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 1731 - JPA / BSB - 27/02/23; ";"1940,97"
"2194721";"Passagem / Bilhete / Código Localizador";"2023";"2";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"YAMOBJ";"2023-02-09";"Companhia Aérea: LATAM, Localizador: YAMOBJ. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3634 - BSB / JPA - 10/02/23; ";"2666,27"
"2194715";"Passagem / Bilhete / Código Localizador";"2023";"2";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"LIIMMR";"2023-02-09";"Companhia Aérea: LATAM, Localizador: LIIMMR. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3634 - BSB / JPA - 10/02/23; ";"2666,27"
"2194725";"Passagem / Bilhete / Código Localizador";"2023";"2";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"LTZCBJ";"2023-02-13";"Companhia Aérea: LATAM, Localizador: LTZCBJ. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3635 - JPA / BSB - 14/02/23; ";"2874,99"
"2194717";"Passagem / Bilhete / Código Localizador";"2023";"2";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"SRBRSN";"2023-02-13";"Companhia Aérea: LATAM, Localizador: SRBRSN. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3635 - JPA / BSB - 14/02/23; ";"2874,99"
"2194718";"Passagem / Bilhete / Código Localizador";"2023";"2";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"USWQOZ";"2023-02-16";"Companhia Aérea: LATAM, Localizador: USWQOZ. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3636 - BSB / JPA - 17/02/23; ";"2228,27"
"2196785";"Nota Fiscal";"2023";"3";"5748";"VENEZIANO VITAL DO RÊGO";"Divulgação da atividade parlamentar";"14.426.729/0001-39";"CAMPINA MIDIA EXTERIOR LTDA-ME";"17";"2023-04-03";;"11000,00"
"2196781";"Nota Fiscal";"2023";"3";"5748";"VENEZIANO VITAL DO RÊGO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.443.988/0001-26";"LOCACENTER- LOCADORA DE AUTOMÓVEIS  LTDA-ME";"18534";"2023-04-03";;"11000,00"
"2197388";"Passagem / Bilhete / Código Localizador";"2023";"3";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"09.296.295/0001-60";"AZUL";"MERJUV";"2023-03-24";"Companhia Aérea: AZUL, Localizador: MERJUV. Passageiros: WESLLEY BRUNO NASCIMENTO SILVA (Matrícula 346734, COMISSIONADO), Voo: 4325 - CPV / BSB - 27/03/23; WESLLEY BRUNO NASCIMENTO SILVA (Matrícula 346734, COMISSIONADO), Voo: 4481 - BSB / CPV - 31/03/23; ";"2524,03"
"2202928";"Passagem / Bilhete / Código Localizador";"2023";"3";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"05.712.546/0001-99";"DECOLAR.COM";"HFTTGP";"2023-03-19";"Companhia Aérea: AZUL, Localizador: HFTTGP. Passageiros: CARLOS MAGNO MACEDO (Matrícula 191090, COMISSIONADO), Voo: 4325 - CPV / REC - 27/03/23; CARLOS MAGNO MACEDO (Matrícula 191090, COMISSIONADO), Voo: 4276 - REC / VCP - 27/03/23; CARLOS MAGNO MACEDO (Matrícula 191090, COMISSIONADO), Voo: 4978 - VCP / BSB - 27/03/23; CARLOS MAGNO MACEDO (Matrícula 191090, COMISSIONADO), Voo: 4481 - BSB / SDU - 31/03/23; CARLOS MAGNO MACEDO (Matrícula 191090, COMISSIONADO), Voo: 2926 - SDU / REC - 31/03/23; CARLOS MAGNO MACEDO (Matrícula 191090, COMISSIONADO), Voo: 4606 - REC / CPV - 31/03/23; ";"2448,01"
"2197375";"Passagem / Bilhete / Código Localizador";"2023";"3";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"RBZEIK";"2023-03-12";"Companhia Aérea: GOL, Localizador: RBZEIK. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 1731 - JPA / BSB - 13/03/23; ";"2181,99"
"2197377";"Passagem / Bilhete / Código Localizador";"2023";"3";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"LYZSTB";"2023-03-16";"Companhia Aérea: GOL, Localizador: LYZSTB. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 1730 - BSB / JPA - 17/03/23; ";"2302,27"
"2197369";"Passagem / Bilhete / Código Localizador";"2023";"3";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"GJAIYH";"2023-03-01";"Companhia Aérea: LATAM, Localizador: GJAIYH. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3634 - BSB / JPA - 02/03/23; ";"2638,27"
"2197371";"Passagem / Bilhete / Código Localizador";"2023";"3";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"LWNROZ";"2023-03-05";"Companhia Aérea: LATAM, Localizador: LWNROZ. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3637 - JPA / BSB - 06/03/23; ";"3254,09"
"2197373";"Passagem / Bilhete / Código Localizador";"2023";"3";"5748";"VENEZIANO VITAL DO RÊGO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"TOJDPJ";"2023-03-09";"Companhia Aérea: LATAM, Localizador: TOJDPJ. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3636 - BSB / JPA - 09/03/23; ";"2231,27"
"2203614";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"16.789.263/0001-61";"Posto Omega II Ltda";"843";"2023-06-09";"Despesa com combustível para veículo utilizado para a atividade parlamentar.";"100,01"
"2203606";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"40.076.149/0001-79";"Posto Sun Power Ltda";"1505";"2023-06-01";"Despesa com combustível para veículo utilizado para a atividade parlamentar.";"100,00"
"2203616";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"40.076.149/0001-79";"Posto Sun Power Ltda";"1582";"2023-06-09";"Despesa com combustível para veículo utilizado para a atividade parlamentar.";"108,00"
"2203620";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"40.076.149/0001-79";"Posto Sun Power Ltda";"1670";"2023-06-15";"Despesa com combustível para veículo utilizado para a atividade parlamentar.";"200,00"
"2203622";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"40.076.149/0001-79";"Posto Sun Power Ltda";"1702";"2023-06-18";"Despesa com combustível para veículo utilizado para a atividade parlamentar.";"100,00"
"2203626";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"40.076.149/0001-79";"Posto Sun Power Ltda";"1766";"2023-06-22";"Despesa com combustível para veículo utilizado para a atividade parlamentar.";"300,00"
"2203629";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"40.076.149/0001-79";"Posto Sun Power Ltda";"1896";"2023-06-30";"Despesa com combustível para veículo utilizado para a atividade parlamentar.";"190,00"
"2203630";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"40.076.149/0001-79";"Posto Sun Power Ltda";"1883";"2023-06-30";"Despesa com combustível para veículo utilizado para a atividade parlamentar.";"250,00"
"2203475";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.158.335/0001-56";"Posto 109 Sul Deriv. de Petróleo Ltda";"125739";"2023-06-27";"Despesa com combustível para veículo utilizado para a atividade parlamentar.";"100,00"
"2203650";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.459.290/0001-36";"TAWFIQS PALACE HOTEL LTDA";"26722";"2023-06-25";"Despesa de hospedagem com assessor parlamentar.";"628,00"
"2203479";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.350.920/0003-27";"Transganso Comércio e Transportes LTDA.";"8907";"2023-06-03";"Despesa com combustível para veículo utilizado para a atividade parlamentar.";"100,00"
"2203628";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.350.920/0003-27";"Transganso Comércio e Transportes LTDA.";"9283";"2023-06-27";"Despesa com combustível para veículo utilizado para a atividade parlamentar.";"200,00"
"2203454";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.306.597/0031-12";"302 Norte - Cascol Combustíveis para veículos LTDA";"326481";"2023-06-05";"Despesa com combustível para veículo utilizado para a atividade parlamentar.";"150,00"
"2203456";"Nota Fiscal Eletrônica";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.306.597/0031-12";"302 Norte - Cascol Combustíveis para veículos LTDA";"326806";"2023-06-06";"Despesa com combustível para veículo utilizado para a atividade parlamentar.";"150,00"
"2203675";"Passagem / Bilhete / Código Localizador";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA - ME";"VLWISD";"2023-05-22";"Companhia Aérea: AZUL, Localizador: VLWISD. Passageiros: WELLINGTON ANTONIO FAGUNDES (Matrícula 296044, PARLAMENTAR), Voo: 4897 - BSB / CGB - 22/06/23; ";"514,22"
"2203673";"Passagem / Bilhete / Código Localizador";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA - ME";"XWNRKH";"2023-05-22";"Companhia Aérea: AZUL, Localizador: XWNRKH. Passageiros: WELLINGTON ANTONIO FAGUNDES (Matrícula 296044, PARLAMENTAR), Voo: 4897 - BSB / CGB - 15/06/23; ";"734,22"
"2203672";"Passagem / Bilhete / Código Localizador";"2023";"6";"1173";"WELLINGTON FAGUNDES";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA - ME";"DWUB4B";"2023-05-22";"Companhia Aérea: AZUL, Localizador: DWUB4B. Passageiros: WELLINGTON ANTONIO FAGUNDES (Matrícula 296044, PARLAMENTAR), Voo: 4897 - BSB / CGB - 01/06/23; ";"1185,15"
"2216268";"Nota Fiscal Eletrônica";"2023";"11";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.739.312/0001-84";"Alarmetel LTDA";"19799";"2023-11-16";"Despesa com serviços de monitoramento de alarme e segurança eletrônica.";"538,00"
"2216251";"Nota Fiscal Eletrônica";"2023";"11";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"18.821.076/0001-43";"Brava Telecomunicações Rondonópolis LTDA.";"18162";"2023-11-14";"Despesa de internet por fibra óptica para exercício do mandato.";"314,60"
"2217281";"Fatura";"2023";"11";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03.467.321/0001-99";"Energisa Mato Grosso - Distribuidora de Energia S/A";"21889637";"2023-11-14";"Despesa com energia elétrica utilizada para atividade parlamentar.";"1756,07"
"2217280";"Fatura";"2023";"11";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03.467.321/0001-99";"Energisa Mato Grosso - Distribuidora de Energia S/A";"22188023";"2023-11-23";"Despesa com energia elétrica utilizada para atividade parlamentar.";"1598,28"
"2217282";"Fatura";"2023";"11";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefonica Brasil S/A";"433057948";"2023-11-30";"Despesa com telefonia móvel utilizado para atividade parlamentar.";"1200,00"
"2217283";"Recibo";"2023";"11";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.948.120/0001-88";"Yassin Imobiliária e Construtora Ltda";"2/3";"2023-12-12";"Despesa com aluguel de imóvel comercial utilizado para atividade parlamentar no estado de Mato Grosso.";"3300,00"
"2216252";"Nota Fiscal Eletrônica";"2023";"11";"1173";"WELLINGTON FAGUNDES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"18.804.888/0001-80";"Brasil One Serviços de Tecnologia da Informação LTDA";"69";"2023-12-04";"Despesa com serviços de informática, referentes à distribuição de 50 licenças digitais Google Workspace Enterprise, 01 Licença Dialogflow, Armazenamento em nuvem e suporte para integração de escritórios parlamentares.";"4412,00"
"2213751";"Nota Fiscal Eletrônica";"2023";"10";"5070";"WILDER MORAIS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"04.215.934/0001-00";"LC Sistemas Ltda - EPP";"16676";"2023-10-09";;"109,67"
"2213773";"Nota Fiscal Eletrônica";"2023";"10";"5070";"WILDER MORAIS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"0719023700121";"O Rei dos Carimbos  Comércio e Serviços EIRELI";"11149";"2023-10-31";;"50,00"
"2213763";"Nota Fiscal Eletrônica";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14.202.570/0001-79";"BOSS LOCADORA DE VEÍCULOS LTDA";"302265300";"2023-10-20";;"170,50"
"2213764";"Nota Fiscal Eletrônica";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14.202.570/0001-79";"BOSS LOCADORA DE VEÍCULOS LTDA";"302267846";"2023-10-20";;"171,99"
"2213819";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.306.597/0032-01";"Cascol Combustíveis para veículos LTDA";"155633";"2023-10-20";;"245,73"
"2214524";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.012.211/0002-25";"Drive Car Transportes e Combustíveis";"382908";"2023-10-04";;"233,70"
"2213825";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.012.211/0002-25";"Drive Car Transportes e Combustíveis";"384811";"2023-10-16";;"230,77"
"2214658";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.012.211/0002-25";"Drive Car Transportes e Combustíveis";"386273";"2023-10-25";;"253,49"
"2213769";"Nota Fiscal Eletrônica";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.084.283/0001-22";"Marquez e Cunha LTDA";"23737";"2023-10-09";;"266,07"
"2214657";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.216.743/0001-90";"Posto 309 Sul";"212645";"2023-10-04";;"226,37"
"2213821";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.216.743/0001-90";"Posto 309 Sul";"213906";"2023-10-18";;"391,40"
"2213811";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.216.743/0001-90";"Posto 309 Sul";"214598";"2023-10-25";;"270,70"
"2214533";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"647305";"2023-10-02";;"263,91"
"2214606";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"647860";"2023-10-03";;"314,01"
"2214613";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"647805";"2023-10-03";;"406,50"
"2214534";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"648033";"2023-10-04";;"100,00"
"2214605";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"647952";"2023-10-04";;"148,75"
"2214536";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"648394";"2023-10-04";;"201,58"
"2214537";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"648804";"2023-10-05";;"196,00"
"2214535";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"649356";"2023-10-06";;"266,48"
"2214532";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"649394";"2023-10-06";;"300,00"
"2214526";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"652287";"2023-10-15";;"417,86"
"2214528";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"652676";"2023-10-16";;"317,05"
"2214538";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"654301";"2023-10-19";;"269,90"
"2214530";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"654647";"2023-10-20";;"100,00"
"2214531";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"654756";"2023-10-20";;"282,25"
"2214611";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"654947";"2023-10-20";;"386,87"
"2214608";"Cupom Fiscal";"2023";"10";"5070";"WILDER MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"25.124.074/0001-60";"Valposto Combustiveis Ltda.";"656622";"2023-10-26";;"315,07"
"2216775";"Fatura";"2023";"11";"5070";"WILDER MORAIS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0436-28";"Claro S.A";"3962741";"2023-10-18";;"38,32"
"2216778";"Fatura";"2023";"11";"5070";"WILDER MORAIS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.543.032/0001-04";"EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A";"78285785";"2023-11-09";;"888,53"
"2216772";"Recibo";"2023";"11";"5070";"WILDER MORAIS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"007.***.***-09";"NAYANA DE SOUZA GOMES OLIVEIRA";"10/2023";"2023-11-28";;"5000,00"
"2216779";"Fatura";"2023";"11";"5070";"WILDER MORAIS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.616.929/0001-02";"Saneamento de Goiás S.A.";"2212309312";"2023-10-27";;"59,93"
"2220719";"Fatura";"2023";"11";"5070";"WILDER MORAIS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.616.929/0001-02";"Saneamento de Goiás S.A.";"2214682351";"2023-11-27";;"59,93"
"2216808";"Nota Fiscal Eletrônica";"2023";"11";"5070";"WILDER MORAIS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"24.447.350/0006-73";"Centro Oeste Comercial de Alimentos LTDA";"59585";"2023-11-10";;"253,34"
"2216800";"Nota Fiscal Eletrônica";"2023";"11";"5070";"WILDER MORAIS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"21.508.267/0001-64";"Install Computadores LTDA";"340";"2023-11-23";;"6320,00"
"2202716";"Passagem / Bilhete / Código Localizador";"2023";"6";"3806";"ZEQUINHA MARINHO";"Passagens aéreas, aquáticas e terrestres nacionais";"22.052.777/0001-32";"Exceller Tour";"BNUROQ";"2023-06-01";"Companhia Aérea: GOL, Localizador: BNUROQ. Passageiros: JOSÉ DA CRUZ MARINHO (Matrícula 341141, PARLAMENTAR), Voo: 1897 - BELÉM/BSB - 12/06/23; ";"1381,02"
